"","Date","Station","Z002","Z003","Z004","Z005","Z006","Z007","Z008","Z009","Z011","Z010","Z080","Z012","Z013","Z014","Z015","Z018","Z019","Z020","Z021","Z022","Z023.1","Z023.2","Z023.3","Z024","Z025","Z026","Z027","Z028","Z030","Z032","Z036","Z034","Z035","Z037","Z038","Z039","Z074","Z067","Z040","Z041","Z042","Z043","Z044","Z045","Z046","Z047","Z048","Z077","Z049","Z051","Z052","Z054","Z055","Z056","Z057","Z058","Z076","Z078","Z059","Z060","Z061","Z062","Z063","Z065","Z068","Z079","Z069","Z071"
"405","2007/02/07",9,0,0,0,0,0,5.6,0,0,0,0,0,12.2,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"406","2007/03/07",9,0,0,0,0,0,1,0,0,0,0,0,12.4,87.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407","2007/04/11",9,0,0,0,0,0,10.5,0,0,0,0,0,31.6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408","2007/05/09",9,0,0,0,0,0,9.7,0,0,0,0,0,25.6,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0
"409","2007/06/13",9,0,0,0,0,0,4,0,0,0,0,0,13.5,62.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,0,0,0,0,116.8,0,0,0,18.9,0,68.3,0,309.8,0
"410","2007/07/11",9,0,0,0,16.4,0,0,1.5,0,0,0,0,0,83.4,0,0,0,0,0,0,0,0,0,0,104.3,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,150,0
"411","2007/08/08",9,0,3.8,0,15.3,0,0,0,1.3,0,0,0,3.8,271.5,0,0,0,0,0,0,0,0,0,0,116.2,0,0,0,0,3.8,0,0,72.8,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,0,0,0,0,0,0,0,0,0,0,109.1,0,145.5,0,1394.7,0
"413","2007/10/10",9,0,1.2,0,10.5,0,0,0,4.7,0,0,0,25.7,283.2,4.7,7,0,0,0,0,0,0,0,0,50.3,0,0,0,0,2.3,0,0,36.2,0,0,0,66.7,0,0,0,0,0,0,91.5,0,0,17,0,0,2.1,0,0,183,0,6.4,0,0,0,0,0,0,0,0,112.8,0,25.5,0,163.8,2.1
"414","2007/11/07",9,0,5.7,0,11.5,0,1,0,1,0,1,0,15.3,32.6,4.8,28.7,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,35.1,1.9,0,0,27.8,0,0,0,0,0,0,7,0,0,2.3,0,0,0,0,0,70.2,0,0,0,0,0,0,0,0,0,0,28.1,0,4.7,0,156.8,0
"415","2007/12/12",9,0,3.1,0,0.9,0,4.9,0,0,0,0,0,12.2,12.8,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9.6,0
"416","2008/01/09",9,0,0,0,0,0,5.6,0,0,0,0,0,15.1,87.6,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
"417","2008/02/13",9,0,0,0,0,0,2.8,0,0,0,0,0,19.6,59.4,0.5,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0
"418","2008/03/12",9,0,0,0,0,0,6.9,0,0,0,0,0,16.6,35.7,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.9,25.5,0,0.4,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0
"420","2008/05/07",9,0,0,0,0,0,8,0,0,0,0,0,25.2,142.6,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,215.3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0
"421","2008/06/11",9,0,0,0,13.1,0,0,0,0,0,0,0,58.3,88.6,0,0,0,0,0,0,0,1.5,0,0,0.4,0,0,0,0,0,0,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,198.1,0
"422","2008/07/09",9,0,26.8,0,38,0,0,0,0,0,0,0,6.7,232.3,0,0,0,0,0,0,0,0,0,0,149.7,0,0,0,0,8.9,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,25.9,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1.5,0
"423","2008/08/06",9,0,20.1,0,14.4,0,0,0,2.9,0,0,0,114.9,278.6,0,17.2,0,0,0,0,0,5.7,0,0,40.2,0,0,0,0,5.7,0,0,1.1,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8,0,1.1,0,0,0,0,0,0,0,0,10.6,0,0,0,30.9,0
"424","2008/09/10",9,0,0,0,4.5,0,0,0,6.7,0,0,0,58.1,93.8,0,62.6,0,0,0,0,0,0,0,0,33.5,0,0,0,0,2.2,0,0,35.7,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.3,0,0,0,0,0,0,0,0,0,0,150.6,0,0,0,165.5,0
"425","2008/10/08",9,0,0,0,8.1,0,0,0,0,0,4,0,20.2,62.7,0,54.6,0,0,0,0,0,4,0,0,26.3,0,0,0,0,0,0,0,26.8,4.5,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.1,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,71.5,0
"426","2008/11/12",9,0,3.8,0,2.2,0,0.7,0,0,0,0.4,0,22.8,12.1,0,0,0,0,0,0,0,9.1,0,0,7,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,40.1,0,0,0,49.3,0
"427","2008/12/10",9,0,1.9,0,0,0,5.9,0,0,0,0,0,18.2,53.4,0,2.6,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,4.4,0
"428","2009/01/07",9,0,0,0,0,0,5.9,0,0,0,0,0,11.1,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0
"429","2009/02/12",9,0,0,0,0,0,1.4,0,0,0,0,0,17.2,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,21.8,0,0,0,0,0
"430","2009/03/12",9,0,0,0,0,0,0.6,0,0,0,0,0,11.1,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"431","2009/04/08",9,0,0,0,0,0,3.3,0,0,0,0,0,10.4,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23.8,0,0,0,0,0,0,0,0,0,0,119.1,0,0,0,0,0
"432","2009/05/13",9,0,0,0,0,0,7.6,0,0,0,0,0,18.8,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.8,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,5.1,0
"433","2009/06/10",9,0,0,0,3.7,0,8.4,0,0,0,0,0,49.7,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
"435","2009/08/12",9,0,0,0,0,0,0,0,19.7,0,0,0,221.3,136.3,0,0,0,0,0,0,0,23.1,0,0,49.3,0,0,0,0,53.6,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.9,0,23.8,0,0,0,0,0,0,0,0,10.2,0,0,0,180.4,0
"436","2009/09/09",9,0,0,0,4.8,0,0,0,3.2,0,0,0,41.5,87.8,0,60.6,0,0,0,0,0,1.6,0,0,4.8,0,0,0,0,1.6,0,0,3.2,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,239.4,0,6.4,0,0,0,0,0,0,0,0,97.3,0,0,0,25.5,0
"437","2009/10/07",9,0,5.5,0,5.5,0,0,0,1.4,0,1.4,0,8.3,109.3,0,34.6,0,0,0,0,0,4.1,0,0,15.2,0,0,0,0,0,0,0,2.8,2.8,0,0,0,0,0,0,0,0,0,4.1,0,0,6.9,0,0,1.4,0,0,120.3,0,1.4,0,0,0,0,0,0,0,0,59.5,0,0,0,29,0
"438","2009/11/11",9,0,13,0,10.6,0,0,0,0,0,2.4,0,12.2,25.6,0,0,0,0,0,0,0,15.4,0,0,6.6,0,0,0,0,0,0,0,1.1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,77.7,0,1.1,0,0,0,0,0,0,0,0,174.5,0,3.2,0,36.2,0
"439","2009/12/09",9,0,2.3,0,0.4,0,2.9,0,0,0,0,0,11.4,28.3,0,0,0,0,0,0,0,8.4,0,0,0.9,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.6,0,0,0,0,0,0,0,0,0,0,59.4,0,1.9,0,6.7,0
"440","2010/01/14",9,0,0,0,0,0,2.6,0,0,0,0,0,19.4,60.9,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,41.6,0,0,0,0,0,0,0,0,0,0,14.8,0,7.8,0,0,0
"441","2010/02/10",9,0,0,0,0,0,3.9,0,0,0,0,0,13.5,35.6,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,0,0,0,0,0,0,0,0,0,0,76.6,0,0.5,0,0.5,0
"442","2010/03/10",9,0,0.2,0,0,0,4.3,0,0,0,0,0,7.4,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,51.9,1.7,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0
"443","2010/04/07",9,0,0,0,0,0,6.9,0,0,0,0,0,15.7,71.5,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2.1,68.1,0,0,0,0,0,0,0,0,0,0,30.9,0,0,0,0,0
"444","2010/05/12",9,0,0,0,0,0,7,0,0,0,0,0,18.8,200.5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,3,313.2,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0
"445","2010/06/09",9,0,0.4,0,2.1,0,3.5,0,0,0,0,0,68.2,74.9,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.7,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,111.1,0
"446","2010/07/07",9,0,13.4,0,3.8,0,0,0,0,0,0,0,12.4,22,0,6.7,0,0,0,0,0,6.7,0,0,70.9,0,0,0,0,0,0,0,0,0,0,0,43.8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,77.3,0
"447","2010/08/18",9,0,0,0,0,0,0,0,6.7,0,0,0,51.4,109.5,0,136.3,0,0,0,0,0,0,0,0,78.2,0,0,0,0,13.4,0,0,7.7,0,0,0,7.7,0,0,0,0,0,0,5.1,0,0,12.8,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,158.3,0,0,0,183.8,0
"448","2010/09/08",9,0,0,0,0,0,0,0,8,0,2.7,0,18.6,111.7,0,34.6,0,0,0,0,0,0,0,0,106.4,0,0,0,0,34.6,0,0,0,2,0,0,32.3,0,0,0,0,0,0,4,0,0,6.1,0,0,0,0,0,10.1,0,16.2,0,0,0,0,0,0,0,0,52.6,0,0,0,179.9,0
"449","2010/10/13",9,0,0,0,6.2,0,0,0,0,0,9.3,0,61.7,77.1,0,246.8,0,0,0,0,0,0,0,0,55.5,0,0,0,0,0,0,0,2.7,13.3,0,0,2.7,0,0,0,0,0,0,10.6,0,0,0,0,0,0,0,2.7,164.9,0,0,0,0,0,0,0,0,0,0,37.2,0,0,0,172.9,0
"450","2010/11/10",9,0,1.2,0,7,0,0,0,0.6,0,1.5,0,14.9,22.6,2.6,16.9,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,3.7,14.1,0,0,1.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,2.2,14.1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,7.4,0
"451","2010/12/08",9,0,2.3,0,0,0,0,0,0,0,0.4,0,7.4,19.4,0.4,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,11.2,0,0,6.7,0,0,0,0,0,0,0,0,0,116.2,0,0,0,0,11.2,107.2,0,0,0,0,0,0,0,0,0,0,143,0,0,0,2.2,0
"452","2011/01/12",9,0,0.3,0,0,0,3.3,0,0,0,0,0,2.4,25,0,1.5,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,0,0,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,363.5,0,1.8,0,0,0
"453","2011/02/09",9,0,0,0,0,0,3.1,0,0,0,0,0,12.4,44,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0
"454","2011/03/09",9,0,0,0,0,0,2.9,0,0,0,0,0,11.7,14.6,0,6.7,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,1.5,56.6,1.5,0,0,0,0,0,0,0,0,0,93.8,0,0,0,0,0
"455","2011/04/13",9,0,0,0,0,0,5.9,0,1.3,0,0,0,18.7,116.2,0,14.9,0,0,0,0,0,23.7,0,0,0,0,0,0,0,2.9,0,0,0,0,5.9,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,2.9,146.1,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0
"456","2011/05/11",9,0,0,0,0,0,9.9,0,0,0,0,0,26.1,86.6,0,30.1,0,0,0,0,0,79.6,0,0,0,0,0,0,0,0,0,0,2.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,52.2,0,0,0,0,18.1,356,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,36.8,0
"457","2011/06/08",9,0,0,0,6.4,0,0,0,0,0,0,0,89.4,201.1,0,644.7,0,0,0,0,0,0,0,0,47.9,0,0,0,0,0,0,0,202.6,95.7,0,0,6.4,0,0,0,0,0,0,0,0,0,107.2,0,0,0,0,143,202.6,0,0,0,0,0,0,0,0,0,0,83.4,11.9,0,0,786.4,0
"458","2011/07/06",9,0,0,0,6.4,0,0,0,19.1,0,0,0,201.1,392.6,0,328.7,0,0,1.7,0,0,79.8,0,0,28.7,0,0,0,0,86.2,0,0,128.9,0,43,0,13.9,0,0,0,0,0,0,10.7,0,0,107.4,0,0,86,0,279.4,1096,0,171.9,0,0,0,0,0,0,0,0,1224.9,0,0,0,268.6,0
"459","2011/08/10",9,0,1.5,0,0,0,0,0,11.9,0,0,0,67,216,0,146,0,0,0,1.5,0,56.6,0,0,0,0,0,0,0,1.5,0,0,1.7,3,3.4,0,1.5,0,0,5.1,0,0,0,1.7,0,0,146.4,0,0,5.1,1.5,17,15.3,0,11.9,8.5,0,0,0,0,0,0,0,49.4,15.3,0,0,15.3,0
"460","2011/09/07",9,0,0.6,0,4.6,0,0,0,4.8,0,0,0,21.1,187.1,0,7.1,0,5.4,0,1.9,0,0,0,0,35.3,0,0,0,0,8.1,0,0,0,0,0,0,3.9,0,0,0,0,0,0,12.1,0,0,2,0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,12.2,0,4.1,0,85.3,0
"461","2011/10/12",9,0,0,0,19.6,0,0,0,1.3,0,1.3,0,19.3,77.8,3,101.9,0,0.6,0,0,0,0,0,0,20.3,0,0,0,0,5.5,0,0,33.2,3.2,0,0,0.6,0,0,0,0,0,0,27.7,0,0,11.1,0,0,0,0,0,33.2,0,16.6,0,0,0,0,0,0,0,0,431.5,0,215.7,0,33.2,0
"462","2011/11/09",9,0,0.5,0,6.4,0,0,0,0,0,1.8,0,4.7,16.1,2.2,58.5,0,0.6,0,0,0,0,0,0,9.9,0,0,0,0,0.5,0,0,6.5,42.8,0,0,1.2,0,0,0.6,0,0,0,9.9,0,0,0,0,0,15.7,0,9.6,20.6,0,0,0,0,0,0,0,0,0,0,139.1,0,1.6,0,6.3,0
"463","2011/12/07",9,0,0,0,0.2,0.5,0,0,0,0,0,0,5.3,10.2,0,12.3,0,0.4,0,0,0,0.9,0,0,0,1.2,0,0,0,0,0,0.9,45.4,24.3,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9,155.7,0,6.5,0,0,0,0,0,0,0,0,240.1,0,19.6,0,6.5,0
"464","2012/01/11",9,0,0,0,0.1,0,0.7,0.2,0,0,0,0,2.8,8.9,0.5,2.6,0,0,0,0,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,124.8,5.4,0,0,0,0,0,0,0,0,0,92.2,0,0,0,0,0
"465","2012/02/08",9,0,0,0,0,0,1.8,1.2,0,0,0,0,4.1,12.9,0,2.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,47.9,0,0,0,0,0,0,0,0,0,0,547.9,0,5.3,0,0,0
"466","2012/03/07",9,0,0,0,0,0,0.1,0.7,0.5,0,0,0,4.1,8.5,0.2,3.9,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,41.5,0,0,0,0,0,3.2,0,0,0,0,0,0,172.3,0,0,89.4,6.4,0,0,0,0,0,0,0,0,0,92.6,0,0,0,0,0
